구분,과목코드,분반,교과목명,담당교수,강의시간,학점,수강인원,제한인원
교양필수,922601,01,AI시대의컴퓨팅사고,김선경,화11:30-13:30,2,,
교양필수,922601,02,AI시대의컴퓨팅사고,박효진,화11:30-13:30,2,,
교양필수,922601,03,AI시대의컴퓨팅사고,김지연,금09:30-11:30,2,,
교양필수,922601,04,AI시대의컴퓨팅사고,김상오,금09:30-11:30,2,,
교양필수,922601,05,AI시대의컴퓨팅사고,김선경,금09:30-11:30,2,,
교양필수,922601,06,AI시대의컴퓨팅사고,이윤정,월11:30-13:30,2,,
교양필수,922601,07,AI시대의컴퓨팅사고,김상오,금11:30-13:30,2,,
교양필수,922601,08,AI시대의컴퓨팅사고,김선경,금11:30-13:30,2,,
교양필수,922601,09,AI시대의컴퓨팅사고,이윤정,수09:30-11:30,2,,
교양필수,922601,10,AI시대의컴퓨팅사고,이윤정,수11:30-13:30,2,,
교양필수,922601,11,AI시대의컴퓨팅사고,김상오,수11:30-13:30,2,,
교양필수,922601,12,AI시대의컴퓨팅사고,김선경,화09:30-11:30,2,,
교양필수,922601,13,AI시대의컴퓨팅사고,김지연,화09:30-11:30,2,,
교양필수,922601,14,AI시대의컴퓨팅사고,박효진,화09:30-11:30,2,,
교양필수,922601,15,AI시대의컴퓨팅사고,김선경,수09:30-11:30,2,,
교양필수,922601,16,AI시대의컴퓨팅사고,김지연,수09:30-11:30,2,,
교양필수,922601,17,AI시대의컴퓨팅사고,김지연,목09:30-11:30,2,,
교양필수,922601,18,AI시대의컴퓨팅사고,김상오,목09:30-11:30,2,,
교양필수,922601,19,AI시대의컴퓨팅사고,김상오,목11:30-13:30,2,,
교양필수,922601,20,AI시대의컴퓨팅사고,김선경,월09:30-11:30,2,,
교양필수,922601,21,AI시대의컴퓨팅사고,박효진,월09:30-11:30,2,,
교양필수,922601,22,AI시대의컴퓨팅사고,이윤정,월09:30-11:30,2,,
교양필수,922601,23,AI시대의컴퓨팅사고,김선경,월11:30-13:30,2,,
교양필수,922601,24,AI시대의컴퓨팅사고,박효진,월11:30-13:30,2,,
교양필수,927283,01,사고와표현,정연희,수15:30-17:30,2,,
교양필수,927283,02,사고와표현,박동근,월09:30-11:30,2,,
교양필수,927283,03,사고와표현,박동근,화09:30-11:30,2,,
교양필수,927283,04,사고와표현,김도환,월09:30-11:30,2,,
교양필수,927283,05,사고와표현,김도환,수09:30-11:30,2,,
교양필수,927283,06,사고와표현,김연희,수09:30-11:30,2,,
교양필수,927283,07,사고와표현,박동근,목09:30-11:30,2,,
교양필수,927283,08,사고와표현,김도환,수11:30-13:30,2,,
교양필수,927283,09,사고와표현,신유식,목09:30-11:30,2,,
교양필수,927283,10,사고와표현,김연희,월09:30-11:30,2,,
교양필수,927283,11,사고와표현,정연희,화09:30-11:30,2,,
교양필수,927283,12,사고와표현,김도환,화09:30-11:30,2,,
교양필수,927283,13,사고와표현,신유식,화09:30-11:30,2,,
교양필수,927283,14,사고와표현,정연희,화11:30-13:30,2,,
교양필수,927283,15,사고와표현,김도환,화11:30-13:30,2,,
교양필수,927283,16,사고와표현,신유식,화11:30-13:30,2,,
교양필수,927283,17,사고와표현,박동근,목11:30-13:30,2,,
교양필수,927283,18,사고와표현,신유식,목11:30-13:30,2,,
교양필수,927283,19,사고와표현,김연희,월11:30-13:30,2,,
교양필수,927283,20,사고와표현,김연희,수11:30-13:30,2,,
교양필수,927283,21,사고와표현,박동근,월11:30-13:30,2,,
교양필수,927283,22,사고와표현,정연희,월11:30-13:30,2,,
교양필수,927283,23,사고와표현,김도환,월11:30-13:30,2,,
교양필수,927283,24,사고와표현,임보연,화09:30-11:30,2,,
교양필수,927283,25,사고와표현,임보연,화11:30-13:30,2,,
교양필수,927283,26,사고와표현,임보연,수09:30-11:30,2,,
교양필수,927283,27,사고와표현,임보연,수11:30-13:30,2,,
교양필수,927284,01,영어읽기와토론,배주현,화11:30-13:30,2,,
교양필수,927284,02,영어읽기와토론,임도현,화11:30-13:30,2,,
교양필수,927284,03,영어읽기와토론,변효정,화11:30-13:30,2,,
교양필수,927284,04,영어읽기와토론,임도현,화09:30-11:30,2,,
교양필수,927284,05,영어읽기와토론,김한규,화09:30-11:30,2,,
교양필수,927284,06,영어읽기와토론,변효정,목11:30-13:30,2,,
교양필수,927284,07,영어읽기와토론,김한규,수09:30-11:30,2,,
교양필수,927284,08,영어읽기와토론,임도현,수11:30-13:30,2,,
교양필수,927284,09,영어읽기와토론,김한규,수11:30-13:30,2,,
교양필수,927284,10,영어읽기와토론,변효정,수11:30-13:30,2,,
교양필수,927284,11,영어읽기와토론,임도현,수09:30-11:30,2,,
교양필수,927284,12,영어읽기와토론,김한규,금09:30-11:30,2,,
교양필수,927284,13,영어읽기와토론,임도현,목09:30-11:30,2,,
교양필수,927284,14,영어읽기와토론,김한규,목09:30-11:30,2,,
교양필수,927284,15,영어읽기와토론,변효정,목09:30-11:30,2,,
교양필수,927284,16,영어읽기와토론,김한규,목11:30-13:30,2,,
교양필수,927284,17,영어읽기와토론,임도현,목11:30-13:30,2,,
교양필수,927284,18,영어읽기와토론,김한규,금11:30-13:30,2,,
교양필수,927284,19,영어읽기와토론,김호정,월09:30-11:30,2,,
교양필수,927284,20,영어읽기와토론,김한규,월09:30-11:30,2,,
교양필수,927284,21,영어읽기와토론,변효정,월11:30-13:30,2,,
교양필수,927284,22,영어읽기와토론,임도현,월11:30-13:30,2,,
교양필수,927284,23,영어읽기와토론,김한규,월11:30-13:30,2,,
교양필수,927311,01,대학생활과진로,취업강사11,,1,,
교양필수,927430,01,대순사상과상생윤리,최치봉,화11:30-13:30,2,,
교양필수,927430,02,대순사상과상생윤리,연영흠,화09:30-11:30,2,,
교양필수,927430,03,대순사상과상생윤리,연영흠,화11:30-13:30,2,,
교양필수,927430,04,대순사상과상생윤리,연영흠,수09:30-11:30,2,,
교양필수,927430,05,대순사상과상생윤리,연영흠,수11:30-13:30,2,,
교양필수,927430,06,대순사상과상생윤리,황희연,월11:30-13:30,2,,
교양필수,927430,07,대순사상과상생윤리,황희연,월13:30-15:30,2,,
교양필수,927430,08,대순사상과상생윤리,황희연,월15:30-17:30,2,,
교양필수,927430,09,대순사상과상생윤리,김태수,월09:30-11:30,2,,
교양필수,927430,10,대순사상과상생윤리,김태수,월11:30-13:30,2,,
교양필수,927430,11,대순사상과상생윤리,김태수,화09:30-11:30,2,,
교양필수,927430,12,대순사상과상생윤리,김태수,화11:30-13:30,2,,
교양필수,927430,13,대순사상과상생윤리,김대현,목09:30-11:30,2,,
교양필수,927430,14,대순사상과상생윤리,김대현,목11:30-13:30,2,,
교양필수,927430,15,대순사상과상생윤리,김대현,금09:30-11:30,2,,
교양필수,927430,16,대순사상과상생윤리,김대현,금11:30-13:30,2,,
교양필수,927430,17,대순사상과상생윤리,김의성,수09:30-11:30,2,,
교양필수,927430,18,대순사상과상생윤리,김의성,수11:30-13:30,2,,
교양필수,927430,19,대순사상과상생윤리,김의성,목09:30-11:30,2,,
교양필수,927430,20,대순사상과상생윤리,김의성,목11:30-13:30,2,,
교양필수,927430,21,대순사상과상생윤리,나권수,목09:30-11:30,2,,
교양필수,927430,22,대순사상과상생윤리,편경일,수09:30-11:30,2,,
교양필수,927430,23,대순사상과상생윤리,편경일,수13:30-15:30,2,,
교양필수,927430,24,대순사상과상생윤리,김태수,월18:25-20:05,2,,
교양필수,927430,25,대순사상과상생윤리,김진영,수20:05-21:45,2,,
교양필수,927381,01,LCT(LearningbyCommunication＆Teamwork),정소명,화09:30-11:30,2,,
교양필수,927381,02,LCT(LearningbyCommunication＆Teamwork),정소명,화11:30-13:30,2,,
교양필수,927381,03,LCT(LearningbyCommunication＆Teamwork),정소명,수09:30-11:30,2,,
교양필수,927381,04,LCT(LearningbyCommunication＆Teamwork),정소명,목09:30-11:30,2,,
교양필수,927381,05,LCT(LearningbyCommunication＆Teamwork),정소명,목11:30-13:30,2,,
교양필수,927381,06,LCT(LearningbyCommunication＆Teamwork),정소명,금09:30-11:30,2,,
교양필수,927381,07,LCT(LearningbyCommunication＆Teamwork),김승남,화09:30-11:30,2,,
교양필수,927381,08,LCT(LearningbyCommunication＆Teamwork),김승남,수09:30-11:30,2,,
교양필수,927381,09,LCT(LearningbyCommunication＆Teamwork),김승남,수11:30-13:30,2,,
교양필수,927381,10,LCT(LearningbyCommunication＆Teamwork),김승남,목09:30-11:30,2,,
교양필수,927381,11,LCT(LearningbyCommunication＆Teamwork),김승남,금09:30-11:30,2,,
교양필수,927381,12,LCT(LearningbyCommunication＆Teamwork),김승남,금11:30-13:30,2,,
교양필수,927381,13,LCT(LearningbyCommunication＆Teamwork),조용기,월09:30-11:30,2,,
교양필수,927381,14,LCT(LearningbyCommunication＆Teamwork),조용기,화09:30-11:30,2,,
교양필수,927381,15,LCT(LearningbyCommunication＆Teamwork),조용기,수09:30-11:30,2,,
교양필수,927381,16,LCT(LearningbyCommunication＆Teamwork),조용기,목09:30-11:30,2,,
교양필수,927381,17,LCT(LearningbyCommunication＆Teamwork),정영웅,월09:30-11:30,2,,
교양필수,927381,18,LCT(LearningbyCommunication＆Teamwork),정영웅,월11:30-13:30,2,,
교양필수,927381,19,LCT(LearningbyCommunication＆Teamwork),정영웅,화09:30-11:30,2,,
교양필수,927381,20,LCT(LearningbyCommunication＆Teamwork),정영웅,화11:30-13:30,2,,
교양필수,927381,21,LCT(LearningbyCommunication＆Teamwork),손영경,월13:30-15:30,2,,
교양선택(제1영역:인간과소통),001022,01,일본어회화,박선옥,월09:30-11:30,2,,
교양선택(제1영역:인간과소통),001022,02,일본어회화,박선옥,월11:30-13:30,2,,
교양선택(제1영역:인간과소통),001022,03,일본어회화,박선옥,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),001022,04,일본어회화,박선옥,수09:30-11:30,2,,
교양선택(제1영역:인간과소통),001022,05,일본어회화,박선옥,수11:30-13:30,2,,
교양선택(제1영역:인간과소통),001022,06,일본어회화,박선옥,목11:30-13:30,2,,
교양선택(제1영역:인간과소통),001022,07,일본어회화,김창남,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),001022,08,일본어회화,김창남,목09:30-11:30,2,,
교양선택(제1영역:인간과소통),001022,09,일본어회화,김창남,목11:30-13:30,2,,
교양선택(제1영역:인간과소통),001022,10,일본어회화,노은미,월09:30-11:30,2,,
교양선택(제1영역:인간과소통),001022,11,일본어회화,노은미,월11:30-13:30,2,,
교양선택(제1영역:인간과소통),001022,12,일본어회화,노은미,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),001022,13,일본어회화,노은미,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),001022,14,일본어회화,노은미,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),004127,01,인간과언어,김연희,월13:30-15:30,2,,
교양선택(제1영역:인간과소통),004402,01,응급처치법,임기태,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),004402,02,응급처치법,임기태,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),004416,01,인간과신화,김영주,금21:20-22:10,2,,
교양선택(제1영역:인간과소통),004421,01,인간과종교,이현,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),004421,02,인간과종교,이현,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),005086,01,인문학과자기경영의만남,김영미,,3,,
교양선택(제1영역:인간과소통),921019,01,동시대의문학체험,신종곤,금09:30-11:30,2,,
교양선택(제1영역:인간과소통),921022,01,초급영어청취,이희정,목11:30-13:30,2,,
교양선택(제1영역:인간과소통),922502,01,고전인문학산책,임보연,목09:30-11:30,2,,
교양선택(제1영역:인간과소통),922503,01,세계전쟁사,최한진,수09:30-11:30,2,,
교양선택(제1영역:인간과소통),922503,02,세계전쟁사,최한진,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),922504,01,한국전쟁사,최한진,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),922504,02,한국전쟁사,최한진,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),922504,03,한국전쟁사,최한진,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),922505,01,타로와심리학,김영환,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),922505,02,타로와심리학,김영환,목13:30-15:30,2,,
교양선택(제1영역:인간과소통),927001,01,토익입문,이희정,월09:30-11:30,2,,
교양선택(제1영역:인간과소통),927001,02,토익입문,이희정,월11:30-13:30,2,,
교양선택(제1영역:인간과소통),927001,03,토익입문,이희정,월13:30-15:30,2,,
교양선택(제1영역:인간과소통),927006,01,중국어입문,임지강,수11:30-13:30,2,,
교양선택(제1영역:인간과소통),927009,01,중국어회화,임지강,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),927009,02,중국어회화,임지강,수15:30-17:30,2,,
교양선택(제1영역:인간과소통),927011,01,일본어입문,김창남,수09:30-11:30,2,,
교양선택(제1영역:인간과소통),927011,02,일본어입문,김창남,수11:30-13:30,2,,
교양선택(제1영역:인간과소통),927034,01,초급영어독해,백승봉,수19:15-20:05,2,,
교양선택(제1영역:인간과소통),927042,01,토익RC,이창원,수09:30-11:30,2,,
교양선택(제1영역:인간과소통),927042,02,토익RC,이창원,수11:30-13:30,2,,
교양선택(제1영역:인간과소통),927042,03,토익RC,이창원,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),927043,01,토익LC,김호정,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),927043,02,토익LC,김호정,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),927043,03,토익LC,김호정,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),927089,01,영미명작과영화,양균원,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),927092,01,한국사,김형기,목09:30-11:30,2,,
교양선택(제1영역:인간과소통),927094,01,동양철학의이해,이현,월09:30-11:30,2,,
교양선택(제1영역:인간과소통),927094,02,동양철학의이해,이현,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),927100,01,인물로풀어본중국역사,김덕삼,월15:30-17:30,2,,
교양선택(제1영역:인간과소통),927100,02,인물로풀어본중국역사,김덕삼,화15:30-17:30,2,,
교양선택(제1영역:인간과소통),927104,01,노자와공자의사상,김덕삼,목19:40-20:30,2,,
교양선택(제1영역:인간과소통),927143,01,영어쓰기,임도현,월15:30-17:30,2,,
교양선택(제1영역:인간과소통),927146,01,실용일본어,박선옥,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),927147,01,영상일본어,박선옥,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),927147,02,영상일본어,노은미,월13:30-15:30,2,,
교양선택(제1영역:인간과소통),927210,01,예비부모교육,손영경,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),927210,02,예비부모교육,손영경,목09:30-11:30,2,,
교양선택(제1영역:인간과소통),927238,01,한국문화로배우는영어,Sarah Choi,목21:20-22:10,2,,
교양선택(제1영역:인간과소통),927290,01,토익어휘,변효정,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),927299,01,JLPT중급(N4/N3),김창남,목13:30-15:30,2,,
교양선택(제1영역:인간과소통),927300,01,JLPT고급(N2/N1),박선옥,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),927314,01,21세기한국소설의이해,정연희,월15:30-17:30,2,,
교양선택(제1영역:인간과소통),927314,02,21세기한국소설의이해,정연희,수11:30-13:30,2,,
교양선택(제1영역:인간과소통),927330,01,초급생활영어회화,Mark Burman,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),927330,02,초급생활영어회화,Mark Burman,수09:30-11:30,2,,
교양선택(제1영역:인간과소통),927330,03,초급생활영어회화,Mark Burman,수11:30-13:30,2,,
교양선택(제1영역:인간과소통),927330,04,초급생활영어회화,Mark Burman,목13:30-15:30,2,,
교양선택(제1영역:인간과소통),927330,05,초급생활영어회화,HILL BRIAN D,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),927330,06,초급생활영어회화,HILL BRIAN D,화13:30-15:30,2,,
교양선택(제1영역:인간과소통),927330,07,초급생활영어회화,HILL BRIAN D,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),927330,08,초급생활영어회화,HILL BRIAN D,목11:30-13:30,2,,
교양선택(제1영역:인간과소통),927330,09,초급생활영어회화,HILL BRIAN D,목13:30-15:30,2,,
교양선택(제1영역:인간과소통),927330,10,초급생활영어회화,HILL BRIAN D,금13:30-15:30,2,,
교양선택(제1영역:인간과소통),927330,11,초급생활영어회화,Sarah Choi,화11:30-13:30,2,,
교양선택(제1영역:인간과소통),927332,01,OPIc,김호정,월11:30-13:30,2,,
교양선택(제1영역:인간과소통),927332,02,OPIc,김호정,월13:30-15:30,2,,
교양선택(제1영역:인간과소통),927333,01,KoreanLanguage(E),Sarah Choi,금21:20-22:10,2,,
교양선택(제1영역:인간과소통),927370,01,역사에서미래를읽다,박윤선,화15:30-17:30,2,,
교양선택(제1영역:인간과소통),927385,01,문학치유,나병준,수15:30-17:30,2,,
교양선택(제1영역:인간과소통),927404,01,언어의이해,나병모,월15:30-17:30,2,,
교양선택(제1영역:인간과소통),927404,02,언어의이해,김한규,월15:30-17:30,2,,
교양선택(제1영역:인간과소통),927413,01,다이나믹생활영어회화,Mark Burman,월11:30-13:30,2,,
교양선택(제1영역:인간과소통),927413,02,다이나믹생활영어회화,Mark Burman,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),927413,03,다이나믹생활영어회화,Sarah Choi,목13:30-15:30,2,,
교양선택(제1영역:인간과소통),927431,01,한글과문자론,박동근,수09:30-11:30,2,,
교양선택(제1영역:인간과소통),927432,01,생활한자,임보연,월11:30-13:30,2,,
교양선택(제1영역:인간과소통),927432,02,생활한자,임보연,월13:30-15:30,2,,
교양선택(제1영역:인간과소통),927433,01,한국소설과영화,장혜련,수13:30-15:30,2,,
교양선택(제1영역:인간과소통),927435,01,일상문화와철학,김덕삼,화09:30-11:30,2,,
교양선택(제1영역:인간과소통),927435,02,일상문화와철학,김덕삼,화11:30-13:30,2,,
교양선택(제2영역:사회와경제),004512,01,경제와사회,권선희,월13:30-15:30,2,,
교양선택(제2영역:사회와경제),004531,01,법과여성,이종덕,화11:30-13:30,2,,
교양선택(제2영역:사회와경제),004531,02,법과여성,이종덕,수13:30-15:30,2,,
교양선택(제2영역:사회와경제),007009,01,현대중국경제의이해,배규한,월18:25-19:15,2,,
교양선택(제2영역:사회와경제),008116,01,북한학,김갑수,목11:30-13:30,2,,
교양선택(제2영역:사회와경제),922506,01,다종교사회와종교문화,이현,월11:30-13:30,2,,
교양선택(제2영역:사회와경제),922506,02,다종교사회와종교문화,이현,월13:30-15:30,2,,
교양선택(제2영역:사회와경제),922507,01,통일인문사회독해,이철수,월15:30-17:30,2,,
교양선택(제2영역:사회와경제),922508,01,ESG경영과리스크관리,신선해,월15:30-17:30,2,,
교양선택(제2영역:사회와경제),922508,02,ESG경영과리스크관리,신선해,화15:30-17:30,2,,
교양선택(제2영역:사회와경제),922509,01,인간의삶과정신건강,조미영,목09:30-11:30,2,,
교양선택(제2영역:사회와경제),922509,02,인간의삶과정신건강,조미영,목11:30-13:30,2,,
교양선택(제2영역:사회와경제),922602,01,대학생을위한부동산법률상식,법학강사1,월10:00-12:00,2,,
교양선택(제2영역:사회와경제),927019,01,대인관계심리,조미영,월09:30-11:30,2,,
교양선택(제2영역:사회와경제),927019,02,대인관계심리,조미영,월11:30-13:30,2,,
교양선택(제2영역:사회와경제),927027,01,통일과한국의미래,김형석,목09:30-11:30,2,,
교양선택(제2영역:사회와경제),927027,02,통일과한국의미래,김형석,목11:30-13:30,2,,
교양선택(제2영역:사회와경제),927108,01,자본주의와시장,조윤기,월11:30-13:30,2,,
교양선택(제2영역:사회와경제),927109,01,현대사회와심리,유순덕,수11:30-13:30,2,,
교양선택(제2영역:사회와경제),927109,02,현대사회와심리,유순덕,수13:30-15:30,2,,
교양선택(제2영역:사회와경제),927110,01,국제사회와정치,박영민,월09:30-11:30,2,,
교양선택(제2영역:사회와경제),927110,02,국제사회와정치,정병화,월13:30-15:30,2,,
교양선택(제2영역:사회와경제),927263,01,변화와장의탐구,김덕삼,수19:15-20:05,2,,
교양선택(제2영역:사회와경제),927265,01,현대사회와스포츠,임기태,수11:30-13:30,2,,
교양선택(제2영역:사회와경제),927267,01,장애의이해와통합,조미영,화09:30-11:30,2,,
교양선택(제2영역:사회와경제),927267,02,장애의이해와통합,조미영,화11:30-13:30,2,,
교양선택(제2영역:사회와경제),927267,03,장애의이해와통합,함현진,수11:30-13:30,2,,
교양선택(제2영역:사회와경제),927301,01,제4차산업혁명과자기경영,김민철,,3,,
교양선택(제2영역:사회와경제),927321,01,세계평화와국제기구,박영민,수09:30-11:30,2,,
교양선택(제2영역:사회와경제),927321,02,세계평화와국제기구,정임재,수09:30-11:30,2,,
교양선택(제2영역:사회와경제),927338,01,SpecialTopicsinKoreanStudiesⅠ(E),Sarah Choi,금20:30-21:20,2,,
교양선택(제2영역:사회와경제),927366,01,현대사회와인성,정소명,수13:30-15:30,2,,
교양선택(제2영역:사회와경제),927373,01,북한정치사회와한반도통일,김형석,목13:30-15:30,2,,
교양선택(제2영역:사회와경제),927374,01,한반도와국제관계,정병화,수11:30-13:30,2,,
교양선택(제2영역:사회와경제),927388,01,사례로배우는아동발달심리,함현진,목11:30-13:30,2,,
교양선택(제2영역:사회와경제),927388,02,사례로배우는아동발달심리,함현진,금11:30-13:30,2,,
교양선택(제2영역:사회와경제),927389,01,영화로보는도서관과정보사회,이정호,목11:30-13:30,2,,
교양선택(제2영역:사회와경제),927402,01,노동인권의이해,행정강사4,수10:00-13:00,3,,
교양선택(제2영역:사회와경제),927406,01,통일과사회복지,이철수,화13:30-15:30,2,,
교양선택(제2영역:사회와경제),927407,01,테크놀로지와미디어트렌드,박치형,목13:30-15:30,2,,
교양선택(제2영역:사회와경제),927407,02,테크놀로지와미디어트렌드,박치형,목15:30-17:30,2,,
교양선택(제2영역:사회와경제),927409,01,지능정보사회와법,김명엽,목13:30-15:30,2,,
교양선택(제2영역:사회와경제),927409,02,지능정보사회와법,김명엽,목15:30-17:30,2,,
교양선택(제2영역:사회와경제),927424,01,기후위기대응과국제협력체제,정임재,화11:30-13:30,2,,
교양선택(제2영역:사회와경제),927425,01,탄소중립정책의이해,정임재,화14:30-16:30,2,,
